user_id,following
22452,"[22670,2751]"
22458,[2751]
22460,[19023]
22461,[14260]
22462,[2751]
22463,[32]
22464,[21358]
22469,"[2751,22670,21358,11535,21031,22671]"
22470,[19023]
22471,[23932]
22475,"[34,32]"
22476,[2751]
22482,[14260]
22488,[21771]
22491,"[19023,3316]"
22497,[19023]
22498,[2751]
22499,[19023]
22500,[19023]
22508,"[121,124,129,135,2751]"
22511,[2751]
22513,[19023]
22519,[21771]
22522,[19023]
22523,[19023]
22525,[13199]
22527,"[11535,23932,2751,3316]"
22528,[19023]
22529,[2751]
22530,[19023]
22534,[19023]
22535,[19023]
22538,[19023]
22544,[22670]
22558,[19023]
22560,[4298]
22564,"[21358,33,12770]"
22567,"[21489,145,41,3316,21,4231,12770,19241,4298,28863,24586,12445,2751,19023,34,12812,32]"
22568,[21771]
22569,[2751]
22574,"[19023,22670]"
22579,[19023]
22580,"[21771,12770,21358]"
22581,[19023]
22583,[19023]
22585,"[2751,9,669]"
22588,[2751]
22590,"[19023,21,23932,22670]"
22594,[21489]
22599,[21358]
22601,"[3316,12770,2876,21031,34]"
22603,[19023]
22605,"[859,18832,18028,202,19426,8481,18554,13057,17422,19456,18700,3067,4298,32,22671,23932,4231,22670,12411,19023]"
22612,[22670]
22620,[19023]
22621,"[12770,22670]"
22628,[12770]
22631,[19023]
22632,[12770]
22639,[12770]
22652,[13199]
22658,[34]
22659,[12770]
22669,[19023]
22672,"[4298,2977]"
22676,[2751]
22678,[12770]
22679,[3316]
22681,"[21358,2751,18544]"
22688,[2751]
22689,[33]
22690,[12812]
22695,[30]
22705,[21470]
22707,[21470]
22709,[21470]
22714,[19023]
22715,[12770]
22717,[36]
22730,"[36,12770]"
22731,"[4231,49]"
22732,[12770]
22736,[22670]
22737,"[19023,3316,3881,8334,13199,22670,4298,2751,23932]"
22739,[2751]
22744,"[11535,22670,2751]"
22748,[21489]
22753,[669]
22758,"[19023,38271,2751]"
22771,[32]
22777,[21470]
22783,[21771]
22786,[3316]
22787,[19023]
22791,[2751]
22803,[19023]
22806,[19023]
22817,[2751]
22818,[21771]
22820,[19023]
22825,"[21358,669]"
22827,[2751]
22828,"[19241,21]"
22830,[38]
22832,"[12450,3316,34]"
22833,[22670]
22834,"[12770,21771]"
22837,[19023]
22838,"[4231,669]"
22839,[3316]
22841,"[71,22670]"
22846,[19023]
22847,[10693]
22848,"[21771,2751]"
22851,[669]
22852,[21358]
22856,[2751]
22860,"[41,2751]"
22863,[2751]
22870,[22670]
22875,[22670]
22877,[9]
22879,[2751]
22880,[2751]
22886,"[30,2751,3316,14260,13199,21358,41,22670]"
22887,[22670]
22891,[22670]
22892,[19023]
22895,"[19023,22670]"
22905,[32]
22915,[12770]
22918,[3316]
22921,"[22670,34,32]"
22922,[22670]
22924,[12770]
22927,"[22671,37,32,3013]"
22928,[34]
22934,[30]
22942,[2751]
22948,[32]
22950,[2751]
22951,[2751]
22958,[2751]
22960,[21489]
22961,[22670]
22963,[13545]
22968,"[669,32,1845,34,30,12770,36,33,2977,19241,3881,31,318,1890,145,21318,21,4231,13199,21358,41,42,8334,12812,3316,21031,40]"
22970,"[13199,19023]"
22971,[19023]
22972,"[33,5024]"
22975,[22670]
22985,[145]
22986,[22670]
22987,[2751]
22989,"[12770,669,8334,34,21771,32]"
22999,"[2751,21358,3316,21]"
23001,[19023]
23002,"[145,21771]"
23009,[22670]
23011,"[2751,3316,23932]"
23012,"[22670,3316,145,2751,19023,32,23932]"
23014,[22670]
23017,"[2751,21771]"
23027,[21771]
23029,"[30,2751]"
23030,[2751]
23033,[2751]
23036,"[7670,22670]"
23037,"[3316,21,23932,22670,2751,3343]"
23038,[3316]
23040,"[4231,22670,19023]"
23041,[19023]
23043,[22670]
23045,[22670]
23052,"[22670,21771,12770]"
23054,[2751]
23057,"[37512,32,34]"
23058,"[33,11535,3316]"
23064,"[669,4298,4231]"
23068,[2751]
23069,"[669,3316]"
23071,"[32,12450,2751,13199]"
23080,"[4298,19241,34,23932,19023,22671,12411,7670,2977,32,669,27675,21571]"
23085,[34]
23087,"[19023,3316,22670,21031]"
23090,[22670]
23091,[12770]
23092,[2751]
23103,[4231]
23107,[4231]
23108,[34]
23109,[22670]
23113,"[22670,22671]"
23114,"[669,42,34]"
23123,[22671]
23126,[30]
23127,[22670]
23134,[3316]
23135,[2751]
23136,[21771]
23142,[22670]
23155,"[19023,32,23932]"
23157,[19023]
23161,[22670]
23162,[22670]
23163,"[2751,13199,21358]"
23164,[22670]
23167,[32]
23170,"[19023,145]"
23171,[22670]
23178,[22670]
23180,"[19023,32]"
23181,"[2751,13066,1710,10657,2977,21771]"
23184,"[19023,22670]"
23186,"[33,36,669]"
23187,"[2751,32]"
23190,[22670]
23191,[30]
23197,[22670]
23200,"[669,145]"
23202,[3316]
23205,"[3316,2751]"
23208,[34]
23211,"[19023,32]"
23214,[2751]
23218,[34]
23220,[22670]
23221,[2751]
23222,[22670]
23226,"[22670,32,3316]"
23229,[19023]
23234,"[12770,3881,30536]"
23240,[2751]
23246,[34]
23249,[22670]
23250,[34]
23253,[669]
23255,[30]
23256,[34]
23257,[34]
23258,[22671]
23261,[19023]
23262,[19023]
23264,"[34,8667,9196,36,42208,8775,37576,9860]"
23277,"[669,2977,2751,3316]"
23279,[21358]
23280,"[4298,21,4231,19023,22670,12770]"
23289,"[2751,32,4217]"
23292,"[3,6,41]"
23301,[42]
23304,[2751]
23307,[22671]
23309,[145]
23312,[30]
23314,[30]
23317,[22670]
23320,[22670]
23322,[30]
23323,"[34,19241]"
23325,"[669,30]"
23328,[22670]
23337,[2751]
23338,"[19023,23932]"
23348,[22671]
23349,[4298]
23361,[4298]
23363,"[21489,10569,36]"
23365,"[4298,3316,32]"
23373,"[22670,34]"
23380,[3316]
23383,"[34,19241,30]"
23391,[21358]
23393,[22670]
23396,"[669,34,2751]"
23397,[22671]
23399,[4298]
23409,[4298]
23411,[4231]
23412,"[22670,22671]"
23421,[22670]
23425,[2751]
23430,[22671]
23438,[22670]
23441,"[32,42208,30,2751]"
23447,[22671]
23451,[22670]
23453,[21358]
23454,[22670]
23456,[3316]
23457,[19023]
23458,"[22670,2751]"
23461,[145]
23465,[669]
23473,[3316]
23474,[19023]
23476,"[2751,23932,22670]"
23478,[4231]
23486,"[22670,32,2751,4231]"
23490,[22670]
23491,[22671]
23494,[19023]
23504,[30]
23515,[3316]
23518,[22670]
23524,[2751]
23526,"[1583,13390,21031]"
23530,[21358]
23531,[2751]
23532,[30]
23543,"[21771,42]"
23544,"[4231,40]"
23545,[31]
23550,[19023]
23551,[22670]
23552,[3316]
23555,[22670]
23557,[21]
23560,"[669,34]"
23565,[22670]
23585,[22670]
23586,[32]
23590,[22670]
23591,[2751]
23596,[3316]
23597,[2751]
23601,[2751]
23606,"[4298,32,34]"
23609,[669]
23612,"[33,14260,1532,18432,26,21454,21546,10601,21474,3567,8670,22002,22461,19535,22482,23612,21031]"
23618,"[13199,2751]"
23624,[3316]
23637,[3316]
23638,[4298]
23645,"[34,32,18958,1864,42208,2751,38289,37512]"
23657,[3316]
23658,[37]
23661,"[2751,669,4298]"
23663,[22671]
23667,[28863]
23670,[2751]
23675,[23801]
23677,[42]
23686,[30]
23691,[3316]
23699,[2751]
23706,[2751]
23712,[2751]
23721,[2751]
23726,[2751]
23727,"[2751,23932,32,12411,33]"
23728,"[22671,21771,22670,12770,2977,3316,21358,2751]"
23729,[2751]
23731,[2751]
23737,[2751]
23742,"[22671,3316,12770]"
23743,[2751]
23746,"[49,4298,4231,3316]"
23758,[22670]
23760,"[2751,23932]"
23761,[46649]
23765,[2751]
23767,"[41,2751]"
23770,[9]
23774,[2751]
23787,[22670]
23789,"[8482,145]"
23790,"[4231,4298]"
23792,[30]
23795,"[41,3316,2751,34,13199,23932,21,4298,4231,28863,32]"
23798,"[22671,2751]"
23814,[21771]
23815,[33]
23817,[34]
23818,"[2751,12411]"
23821,[22670]
23822,[22670]
23829,[19023]
23831,[2751]
23835,[19023]
23836,[30]
23848,"[669,11535]"
23858,"[22670,30,32,12158]"
23863,[2751]
23866,"[12770,2751]"
23869,[21]
23871,[4298]
23872,[2751]
23873,[32]
23875,"[22670,16348]"
23881,[22670]
23883,[2751]
23884,[19023]
23896,[3316]
23907,[12770]
23911,"[13199,2751]"
23922,[30]
23923,"[12770,3316,13199,2751,669,21031,22670,12411,23932]"
23924,"[16781,4298,2751,14260]"
23931,[3316]
23936,[34]
23946,"[3316,12770]"
23947,"[3316,34]"
23949,"[3316,22670]"
23953,"[12411,4231,34,23932,2751,9936,30,14491,41,12770,19023,4298]"
23955,[3316]
23959,[21771]
23960,"[34,145]"
23962,[2751]
23964,[32]
23966,[3316]
23977,[3316]
23979,"[22670,2977,21358]"
23982,[3316]
23984,"[23202,4231,4298]"
23986,"[2751,21,32,4298,4231,34,22670]"
23998,"[30,20995]"
23999,"[61,2751]"
24003,"[31,3881]"
24011,[22670]
24014,"[19023,21358]"
24015,[22938]
24019,[22670]
24031,"[14260,2751]"
24033,[4231]
24037,[12770]
24049,[4298]
24050,"[34,3316]"
24051,[34]
24060,"[12770,2751]"
24068,[32]
24069,[22671]
24070,[669]
24071,[4298]
24073,[13199]
24077,"[22670,19023]"
24084,"[12770,3316]"
24085,[2751]
24087,"[22670,12158]"
24093,[19023]
24097,[22670]
24099,[34]
24100,[23932]
24110,[23932]
24120,"[4231,32]"
24137,[4298]
24169,[19023]
24171,[21358]
24173,"[3881,34,12411,23932]"
24174,[19023]
24177,"[22670,33]"
24178,[3316]
24192,"[21,12158,2977,41,13199,32,3013,12411,34,4231,23932,21771,3316,4298,2751,33,40]"
24196,[23932]
24197,[19023]
24202,[39305]
24204,[2876]
24205,[22671]
24209,[23932]
24215,[23932]
24216,[2751]
24225,[12770]
24238,[23932]
24244,[19023]
24245,[22670]
24248,[22670]
24251,[3316]
24255,[23932]
24264,"[3316,23932,2751,22670,21,10693,12377,3881,2977]"
24269,"[3316,23932,38]"
24271,[21358]
24272,[23932]
24277,[23932]
24288,[2751]
24292,[24204]
24293,[23932]
24317,[23932]
24328,[2751]
24330,[4298]
24338,[23932]
24341,[3316]
24342,[19023]
24352,[19023]
24353,[32]
24355,[22670]
24362,[22670]
24364,[3316]
24374,[32]
24377,"[33,2751,23932,21771,6017,12812,34,42,22670,31,21031]"
24382,"[2751,34]"
24384,[2751]
24386,"[23932,2751,13199]"
24402,"[21489,2751]"
24406,[12770]
24417,[12770]
24419,[3316]
24426,[21771]
24429,[23932]
24430,[2751]
24437,[23932]
24438,[23932]
24440,[34]
24442,[23932]
24445,[2751]
24448,"[2751,32]"
24450,"[22670,3316,2751,37,34,32,21771,36,21]"
24455,[22670]
24456,[22670]
24460,[22670]
24462,"[23932,33]"
24482,[3316]
24493,[2751]
24497,[21771]
24502,[23932]
24506,[10657]
24509,[3881]
24510,"[22670,21771]"
24517,"[3316,22670,2751]"
24518,[3316]
24519,"[3316,34]"
24522,"[34,32,2751]"
24541,[2751]
24549,"[4298,32]"
24552,[23932]
24565,[22670]
24566,[3316]
24570,"[23932,2977,33,36]"
24576,[669]
24580,"[23932,34]"
24602,[23932]
24605,"[11535,14260,10693]"
24613,[23932]
24617,[12770]
24618,"[23932,2977]"
24629,[32]
24644,[12770]
24648,[21358]
24662,"[23932,3316,41,172,10657]"
24665,[3316]
24667,"[19023,28863]"
24669,"[21358,4298]"
24683,[12770]
24691,[22670]
24699,"[2751,23932,22670]"
24705,"[669,2751,12770,32,28863,22670,4298]"
24707,[19023]
24722,[19023]
24727,[2751]
24729,"[21358,3316,2751]"
24734,"[12770,4298,2751,32,24586,22670]"
24735,[2751]
24738,[34]
24741,[23932]
24745,[36]
24747,[4298]
24750,"[23932,2751,4298]"
24752,"[32,2751]"
24758,[23932]
24771,[22670]
24794,[32]
24798,[3316]
24807,"[2751,4298]"
24812,[22670]
24846,[21358]
24849,[669]
24852,"[4298,2751,30243]"
24854,"[19023,30536,23932]"
24856,"[41,2751]"
24859,[4298]
24868,[22670]
24881,[12770]
24884,[23932]
24887,[23932]
24896,"[145,2751,22670,3316,4298]"
24899,"[22670,23932,33,3316]"
24902,"[2751,12770]"
24903,[34]
24906,[34]
24910,"[2751,19023,22670,21771,2977,19241]"
24913,[21031]
24924,[23932]
24926,[3316]
24932,"[4298,22670]"
24934,[23932]
24935,"[31,34,4231,3316]"
24937,"[2977,32,3316,42,37,34,36,23932,4231,4298,2751,21358,21,41,12770]"
24941,"[21358,12411,22670]"
24954,[23932]
24955,[2751]
24960,[22670]
24969,[3316]
24971,[12812]
24977,[12770]
24986,[2751]
25005,[4298]
25017,[21031]
25021,[4231]
25033,[145]
25037,[10657]
25048,[40]
25055,"[3316,2751,21,32,4217,4129]"
25059,"[61,2977]"
25060,[23932]
25073,"[23932,22670,12770]"
25077,[21358]
25083,"[23932,2977]"
25084,[2751]
25090,[22670]
25098,[4298]
25099,[23932]
25106,[2751]
25111,[23932]
25122,[2751]
25125,[19023]
25130,"[32,21,4217,4155,8392,9031,4129,3988,4231,46,9463,9958,9932,9941,9936,8145,2751]"
25133,[669]
25135,[669]
25138,[2751]
25143,"[12770,3316,2751,34,12158,33,20966,27726,22670]"
25147,"[23932,21358]"
25149,[3316]
25151,[23932]
25155,"[22670,30241,30,19023,32,41618]"
25163,[21]
25169,[23932]
25170,[30]
25186,[23932]
25188,[23932]
25198,[22670]
25205,[12770]
25208,"[32,34,4298,2751,23932,2977]"
25215,"[41,2751]"
25219,[34]
25220,[22670]
25225,"[22670,24586]"
25231,[3316]
25232,[23932]
25233,[2751]
25234,[23932]
25235,"[23932,12812]"
25240,[22670]
25249,[21771]
25281,[12770]
25286,[2751]
25294,"[8876,4298]"
25298,[36]
25307,[22670]
25316,[4231]
25331,[19023]
25335,"[10657,145]"
25339,[23932]
25343,"[21,3316]"
25349,"[22670,21771,36,4298,3316,42,2751,32]"
25351,[22670]
25355,"[23932,33]"
25356,[2751]
25357,[23932]
25369,"[2751,22670,34]"
25373,"[23932,19023]"
25376,[22671]
25379,"[3316,2751]"
25384,[23932]
25390,[40]
25391,"[3316,21358]"
25394,[21771]
25405,[3316]
25408,"[31,19241,2751]"
25409,[23932]
25411,[22670]
25424,"[145,36,23932,2977]"
25432,[2751]
25457,[19023]
25472,"[21,40]"
25474,"[4298,2751,4231,49]"
25478,[31]
25496,[30]
25504,[4298]
25507,"[21358,2751,32]"
25514,[3316]
25515,[3316]
25516,[2751]
25518,[19023]
25527,"[19023,23932,32]"
25536,[23932]
25542,[22670]
25547,"[34,22670]"
25561,"[19241,145,669,1001]"
25562,[12770]
25573,"[2751,22671]"
25578,[3316]
25582,[21358]
25589,[23932]
25594,"[22670,4231,21,36,7670,42]"
25610,"[61,34,12812,2751]"
25623,[2751]
25631,"[32,23932,12411,37512,34,22671,19241,19023,3988,2977]"
25642,"[20966,2977]"
25644,[61]
25647,"[19241,34]"
25652,[3316]
25656,[30]
25659,[10657]
25660,[2751]
25667,[4298]
25668,[4231]
25673,[4298]
25682,[12411]
25688,[23932]
25691,[3881]
25692,"[32,669]"
25695,[21]
25697,[2751]
25708,[4298]
25725,[3316]
25743,[3316]
25749,"[31,32]"
25752,[12770]
25756,[2751]
25760,"[36,12770]"
25762,"[32329,22670,49,14249,4298,19023,2751,34,7751,12445,38]"
25765,"[3316,4231,20966]"
25766,[3316]
25768,[2751]
25771,[32]
25786,[22670]
25815,[22670]
25819,[22670]
25820,[36]
25834,[12770]
25856,"[13199,34,12770]"
25892,[14260]
25899,[30]
25900,[23932]
25907,[23932]
25917,[30]
25934,[19023]
25944,"[49,32,2751]"
25948,[3316]
25951,[22670]
25953,[22670]
25968,[23932]
25971,[23932]
25972,[22670]
25979,[23932]
26001,[2751]
26011,"[36,22670]"
26053,[38282]
26056,"[30,9463]"
26065,"[10657,34,145,669,23932,33]"
26074,[3289]
26078,[669]
26084,[4231]
26108,[23932]
26112,"[32,2751]"
26113,[10657]
26118,"[2751,22670,32]"
26125,"[30,21470,21358]"
26126,"[2977,22670,3316,32,23932,19023]"
26127,[36]
26128,"[3316,2751,21358]"
26131,[2751]
26139,"[23932,12770,36,145]"
26142,"[145,21,3316]"
26144,"[3316,34,12812,19241,2977,2751]"
26150,"[22670,19023]"
26155,[669]
26156,[22670]
26157,[2751]
26174,[4298]
26177,[23932]
26181,"[2751,32]"
26182,"[2751,22670]"
26186,"[23932,2751,30,37512,38282]"
26189,[23932]
26200,[3316]
26219,"[23932,38]"
26224,[21771]
26228,"[4298,669,34]"
26255,[23932]
26257,[23932]
26258,"[23932,33]"
26259,[23932]
26265,[3316]
26269,"[12770,2751,32,49,22670,42208,36]"
26270,[23932]
26279,[3316]
26283,[10657]
26285,[12770]
26286,"[2751,4298,33,30,13199,12411,2977]"
26290,"[23932,22670]"
26293,[23932]
26300,[10657]
26303,[12812]
26305,"[3316,23932]"
26313,[23932]
26325,[32]
26328,"[23932,21358]"
26334,[3316]
26350,[19023]
26352,"[19023,32]"
26365,[22671]
26371,"[49,13199]"
26377,[19023]
26380,"[12770,10657,23932,669]"
26389,[22670]
26391,"[3316,33,2977]"
26392,"[22670,32]"
26412,"[21358,20995]"
26432,"[12411,19241,669]"
26434,[669]
26436,[23932]
26440,[3316]
26450,[22670]
26451,[22670]
26454,[145]
26455,[22671]
26456,[19023]
26459,[25193]
26470,"[22670,669,3316]"
26475,"[23932,12158,33,145,36]"
26480,"[2751,21]"
26481,"[22670,145]"
26487,[22670]
26491,"[33,2751,31,2977,34,145,12770,3881,21771]"
26492,[2751]
26494,[2751]
26500,[19023]
26501,[23932]
26510,[21358]
26515,"[4298,21,49,2751,12812,12770,36,22670]"
26516,"[26516,3881,42]"
26518,[669]
26525,[2751]
26529,[34]
26532,[2751]
26538,[669]
26543,[669]
26548,"[23932,2977]"
26550,[23932]
26559,"[23932,21470]"
26560,"[21358,145,22670,23932,19023]"
26562,[34]
26569,[2751]
26572,"[23932,33]"
26587,"[2751,34]"
26590,[34]
26594,[3316]
26599,[22670]
26601,"[23932,19023]"
26609,[669]
26614,"[145,2751,22670,4298]"
26617,"[33,13199,12770]"
26620,"[61,34,32,2751]"
26625,[22670]
26629,"[21,4298,12812,4231,9718,28863]"
26631,[2751]
26632,[4298]
26638,[23932]
26653,[2751]
26662,[3316]
26665,"[23932,19241]"
26669,"[30,12411]"
26674,[23932]
26675,"[21031,22670,23932]"
26677,[23932]
26679,[2751]
26688,[22670]
26690,[23932]
26694,[145]
26695,[3881]
26698,[22670]
26706,[23932]
26714,[23932]
26718,[23932]
26722,[12770]
26733,[23932]
26764,"[2751,3881]"
26782,"[23932,10657]"
26784,[3316]
26786,[2751]
26798,[9463]
26802,[2751]
26812,"[4298,22670,3316,21,19023]"
26813,[669]
26816,[23932]
26823,[38]
26840,[30]
26841,[30]
26844,[22670]
26846,"[22670,21358]"
26851,[4231]
26854,[10657]
26856,[12853]
26857,[12853]
26863,"[61,3316]"
26865,[23932]
26867,[21031]
26884,"[23932,22670]"
26885,"[33,12770]"
26895,"[22670,2751]"
26897,"[32329,19023,2751,32]"
26910,[61]
26921,[22670]
26927,[22670]
26930,[22670]
26932,"[12770,49]"
26937,[2751]
26941,[21358]
26944,"[22670,30]"
26947,[22671]
26949,[34]
26960,"[22670,19023,32,4298,19241]"
26969,[19023]
26971,"[30,3316]"
26972,[23932]
26973,"[12812,2751,20995,22670]"
26976,"[23932,21031,3316]"
26979,[23932]
26987,[12770]
26992,[23932]
26995,[19241]
26997,[3316]
27005,[23932]
27028,"[23932,22670]"
27032,[34]
27042,"[21358,21771,12770]"
27051,"[2751,23932]"
27053,"[2751,3316,3881]"
27058,"[3316,2977]"
27059,[22670]
27062,[23932]
27069,[3316]
27076,"[23932,145,22670]"
27081,[23932]
27092,"[22670,13199,19023,24586,22870,22875,10198,22737,22887,22891]"
27093,[32]
27096,"[2751,3881]"
27099,"[669,23932]"
27102,"[27726,21771,22670,145,2751,24586,21,41,10657]"
27103,"[23932,3316]"
27104,[19023]
27113,"[669,2751]"
27119,[13199]
27127,[23932]
27143,[23932]
27148,[22670]
27155,"[34,30]"
27157,"[19023,3316,22670]"
27158,[3316]
27166,[669]
27174,"[49,21,145]"
27177,[23932]
27197,[4733]
27208,"[9635,2751]"
27218,[32]
27225,[3316]
27227,"[3316,2751]"
27234,[22670]
27236,[22670]
27238,[3343]
27247,[3316]
27250,[23932]
27255,"[3316,4231,19241,4298,2751]"
27256,[12812]
27262,"[28598,2751,3881]"
27264,[21358]
27265,"[2751,22670,145,32]"
27266,"[23932,22670]"
27271,"[12770,41]"
27272,[41]
27273,[669]
27278,"[12770,32]"
27298,"[2977,12450,21358]"
27314,[21358]
27315,[21358]
27330,[2751]
27333,[22670]
27335,[19023]
27341,[23932]
27345,[22670]
27346,[2751]
27355,"[23932,21771]"
27362,[669]
27363,"[23932,2751]"
27364,[22670]
27368,[22670]
27372,[21]
27373,[2751]
27375,[2751]
27381,[21031]
27385,[36]
27391,[2751]
27393,"[34,21771]"
27399,[22670]
27405,[145]
27423,[19023]
27428,[23932]
27431,[22670]
27432,"[2751,23932,14260,4231]"
27435,[19023]
27437,[22670]
27440,"[21771,22670]"
27441,"[21031,22670]"
27442,[2751]
27450,[61]
27451,"[12770,12377]"
27453,"[14491,22670]"
27455,[19241]
27457,"[19023,4298,3316,21031]"
27461,"[23932,21358,34]"
27471,"[32,23932]"
27477,"[21031,22670,24586,4298]"
27492,[2751]
27502,"[33,12158]"
27508,[2751]
27509,"[14260,21358,21771,12770,2751,21]"
27513,[3316]
27520,[23932]
27525,"[22670,21358]"
27532,[32]
27533,[19023]
27537,"[22670,21031,23932]"
27538,"[32,3316]"
27542,"[22670,34]"
27544,[20995]
27546,[34]
27548,[23932]
27551,[19023]
27552,"[4298,21,23932,40,32,2751,19023,21358,30,21318,21771,3316,22670,33]"
27556,"[3316,2751,22670,21358,21,4298,4231,21031,28863]"
27562,[3316]
27569,[41]
27571,"[34,19023]"
27572,[22670]
27577,[3316]
27582,[23932]
27583,"[4231,22670]"
27584,[2751]
27586,"[12770,3316]"
27591,[36]
27593,[22670]
27594,[3316]
27595,[2751]
27600,[3316]
27602,[41]
27604,[4129]
27607,[2751]
27611,"[36,2751]"
27612,"[669,145]"
27618,[2751]
27625,[3316]
27627,[23932]
27631,[3316]
27636,"[23932,61]"
27638,[23932]
27647,[12770]
27648,[3316]
27651,[19023]
27659,[4298]
27660,"[19023,2751]"
27662,[4231]
27664,"[18544,34]"
27670,[21771]
27683,"[4231,3316,669]"
27689,[22670]
27690,"[8183,145,36,30,34,12770,20995]"
27693,[32]
27715,[4298]
27719,[3316]
27726,"[21771,28280]"
27727,[34]
27731,"[19241,2751,34,24101]"
27732,[4298]
27744,"[23932,22670,21771,145,12158]"
27748,[2751]
27749,[4298]
27751,"[2751,57,3316]"
27753,"[21771,2751,61,669]"
27763,[22670]
27768,[22670]
27774,"[22670,19023]"
27785,[30]
27789,[21771]
27790,[2751]
27797,[2751]
27798,[12770]
27800,[21771]
27801,[20966]
27805,"[4231,2751,41,22670,42208,37512,30]"
27814,[21031]
27820,"[21771,21489,669,12770,34]"
27837,[19241]
27841,[4231]
27847,"[23932,21,6016]"
27848,[22670]
27852,[2751]
27854,[34]
27855,[2751]
27856,"[19241,32,37512]"
27859,[21771]
27860,[21771]
27862,[19023]
27863,[21771]
27864,"[4298,10771]"
27867,[21771]
27869,[21358]
27875,[2751]
27880,[30]
27884,[19241]
27886,"[21771,22670,23932,24586,2751]"
27888,[22670]
27897,[2751]
27902,[22670]
27905,[21771]
27911,[22670]
27917,[2751]
27921,[2751]
27925,"[21771,11535,2751,13199]"
27929,"[21771,22670]"
27934,"[20875,19023,32,4298]"
27935,[19023]
27936,[21031]
27937,[19023]
27938,[2751]
27940,[61]
27951,[22670]
27959,"[669,2751,34,30,13199]"
27961,[23932]
27963,[21771]
27965,[21771]
27971,[21771]
27982,[24101]
27983,[30]
27995,[23932]
28004,[2751]
28011,[669]
28016,[21771]
28017,[19023]
28021,[19023]
28029,[12812]
28031,[34]
28032,[34]
28050,[2751]
28054,[22670]
28061,[22670]
28062,"[33,34,19241]"
28066,[22670]
28069,[22670]
28070,"[21358,669,4298,14260,2751]"
28071,[34]
28077,"[23932,34]"
28078,"[4231,32]"
28081,"[30,34]"
28091,"[3316,12770,22670]"
28092,"[21771,21358,22670]"
28093,"[22670,36,12770]"
28095,"[12770,2751]"
28102,[21771]
28109,[23932]
28114,[22670]
28117,[22670]
28118,[21771]
28119,"[22670,2751]"
28121,"[2751,21771]"
28134,[3881]
28139,[2977]
28140,"[2751,3316,32]"
28142,[2751]
28144,[669]
28147,"[2751,9]"
28149,[22670]
28155,"[24101,12377]"
28156,[34]
28158,[22670]
28159,[2751]
28163,[28163]
28168,[36]
28176,"[2751,30,32,21]"
28180,"[21771,145,41,22670]"
28192,[2751]
28194,"[21771,21]"
28198,[21771]
28200,[24101]
28207,"[21771,10657,19023,22670]"
28211,[145]
28212,[21771]
28219,"[4231,4298]"
28222,[12812]
28227,"[3316,22670,34]"
28228,"[4298,22670,33,2751]"
28231,[4231]
28235,[19023]
28251,[4298]
28252,[19023]
28255,[34]
28272,[22670]
28277,[22670]
28280,"[21031,27726,22670]"
28287,[21358]
28290,[22670]
28292,"[21,4231,2751]"
28300,[12411]
28305,[19023]
28306,[34]
28309,[22670]
28311,[4298]
28313,"[34,12158]"
28315,[669]
28319,[42]
28326,"[49,3316,22670,21358,4298,21031,24586]"
28327,"[3881,2751]"
28329,[30]
28331,[22670]
28337,[19241]
28348,"[32,3956,33,12450]"
28350,[22670]
28354,"[21771,12770,34,31]"
28356,[19241]
28360,[2751]
28363,"[21771,2751,32]"
28370,"[10657,2751]"
28374,[32]
28382,[3316]
28383,[10657]
28385,[2751]
28388,[19241]
28389,[21771]
28394,[32]
28396,"[145,36]"
28398,[21771]
28400,[19023]
28405,"[22670,19241]"
28411,"[32,3316,4298]"
28415,[21771]
28416,"[21771,10657,3316]"
28418,[12812]
28419,"[3316,145,4298,28863,4231,22670]"
28420,[4231]
28427,[2751]
28436,[27726]
28439,[21771]
28441,[21771]
28445,[21771]
28452,[19023]
28457,[22670]
28462,[4298]
28476,[22670]
28482,[21771]
28488,[19023]
28495,[23932]
28496,[22670]
28503,"[34,3343]"
28506,[21771]
28509,[22670]
28510,[21771]
28514,"[21771,22671]"
28516,[2751]
28517,[2751]
28519,[22670]
28527,[4298]
28536,[32]
28539,"[4298,32]"
28540,"[22670,28540]"
28542,"[21771,36]"
28544,[22670]
28548,[2751]
28561,[34]
28563,"[22670,4231]"
28569,[21771]
28581,[669]
28582,[19023]
28583,[21771]
28589,[2751]
28593,[12770]
28595,"[4298,4231,2751]"
28596,[21358]
28608,[34]
28614,[2751]
28619,[2751]
28651,[145]
28657,"[32,21,2751,4231,12770,23932,21031,4298]"
28658,"[21771,2751]"
28659,"[2751,34,22670]"
28661,"[31,669]"
28662,[19241]
28666,[23932]
28667,[34]
28672,"[12770,145]"
28673,[21771]
28675,[2751]
28681,[22670]
28682,[19023]
28705,"[22670,30]"
28719,[10657]
28729,[34]
28734,"[669,2751]"
28736,[2751]
28741,"[3316,2751]"
28763,"[4231,21,22670]"
28769,[19023]
28770,"[21358,2751,30,22670]"
28780,"[2751,8334,22670]"
28785,"[10657,32]"
28795,[12411]
28800,[2751]
28806,"[2751,32,36812,32700,22670]"
28809,[29020]
28810,[22670]
28812,[21]
28816,[2751]
28817,[2751]
28821,[34]
28823,[1225]
28824,[2751]
28825,"[28540,18065]"
28826,[2751]
28830,[669]
28832,"[30,2751]"
28837,[27726]
28846,[2751]
28853,[21771]
28857,[2751]
28871,"[8334,669]"
28873,[669]
28879,[2751]
28881,"[2751,32]"
28894,[22670]
28911,[32]
